18, 107
17, 108
17, 109
16, 110
16, 111
16, 112
15, 113
14, 114
14, 115
13, 116
13, 117
12, 118
12, 119
11, 120
11, 121
11, 122
10, 123
10, 124
9, 125
9, 126
8, 127
8, 128
7, 129
7, 130
6, 131
6, 132
5, 133
5, 134
4, 135
4, 136
3, 137
3, 138
2, 139
2, 140
1, 141
0, 142
0, 143
0, 144
0, 143
1, 142
2, 141
2, 140
3, 139
3, 138
4, 137
4, 136
5, 135
5, 134
6, 133
6, 132
7, 131
7, 130
7, 129
8, 128
9, 127
9, 126
10, 125
10, 124
11, 123
11, 122
11, 121
12, 120
12, 119
13, 118
13, 117
14, 116
14, 115
15, 114
15, 113
16, 112
16, 111
16, 110
17, 109
18, 108
18, 107
18, 106
19, 105
19, 104
19, 103
20, 102
21, 101
21, 100
22, 99
22, 98
23, 97
23, 96
24, 95
24, 94
25, 93
26, 92
27, 91
28, 90
29, 89
30, 89
31, 89
32, 89
33, 88
34, 88
35, 88
36, 88
37, 88
38, 88
39, 88
40, 88
41, 88
42, 88
43, 88
44, 88
45, 88
46, 88
47, 88
48, 88
49, 88
50, 88
51, 88
52, 88
53, 88
54, 88
55, 87
56, 87
57, 87
58, 87
59, 87
60, 87
61, 87
62, 87
63, 87
64, 87
65, 87
66, 87
67, 87
68, 87
69, 87
70, 87
71, 87
72, 87
73, 87
74, 87
75, 87
76, 87
77, 87
78, 87
79, 87
80, 87
81, 87
82, 86
83, 86
84, 86
85, 86
86, 86
87, 86
88, 86
89, 86
90, 86
91, 86
92, 86
93, 86
94, 86
95, 86
96, 86
97, 86
98, 86
99, 85
100, 85
101, 85
102, 85
103, 85
104, 85
105, 85
106, 85
107, 85
108, 85
109, 85
110, 85
111, 85
112, 85
113, 85
114, 85
115, 85
116, 85
117, 85
118, 85
119, 85
120, 85
121, 85
122, 85
123, 84
124, 84
125, 84
126, 84
127, 84
128, 84
129, 84
130, 84
131, 84
132, 84
133, 84
134, 84
135, 84
136, 84
137, 84
138, 84
139, 84
140, 84
141, 84
142, 84
143, 84
144, 84
145, 84
146, 84
147, 84
148, 84
149, 84
150, 84
151, 84
152, 84
153, 84
154, 84
155, 83
156, 83
157, 83
158, 83
159, 83
160, 83
161, 83
162, 83
163, 83
164, 83
165, 83
166, 83
167, 83
168, 83
169, 83
170, 83
171, 83
172, 83
173, 83
174, 83
175, 83
176, 83
177, 83
178, 83
179, 83
180, 83
181, 82
182, 82
183, 82
184, 82
185, 82
186, 82
187, 82
188, 82
189, 82
190, 82
191, 82
192, 82
193, 82
194, 82
195, 82
196, 82
197, 82
198, 82
199, 82
200, 82
201, 82
202, 82
203, 82
204, 82
205, 82
206, 82
207, 82
208, 82
209, 82
210, 82
211, 82
212, 82
213, 82
214, 82
215, 82
216, 82
217, 82
218, 81
219, 81
220, 81
221, 81
222, 81
223, 81
224, 81
225, 81
226, 82
227, 83
228, 84
229, 85
229, 86
230, 87
229, 88
229, 89
229, 90
229, 91
229, 92
229, 93
229, 94
229, 95
229, 96
229, 97
228, 98
228, 99
228, 100
228, 101
228, 102
228, 103
228, 104
228, 105
228, 106
229, 107
229, 108
229, 109
229, 110
229, 111
230, 112
230, 113
230, 114
230, 115
230, 116
231, 117
231, 118
231, 119
231, 120
232, 121
232, 122
232, 123
232, 124
232, 125
233, 126
233, 127
233, 128
233, 129
233, 130
233, 131
234, 132
234, 133
234, 134
234, 135
234, 136
235, 137
235, 138
235, 139
235, 140
235, 141
236, 142
236, 143
236, 144
236, 145
236, 146
236, 147
236, 148
237, 149
237, 150
237, 151
237, 152
237, 153
238, 154
238, 155
238, 156
238, 157
238, 158
239, 159
239, 160
239, 161
239, 162
240, 163
240, 164
240, 165
240, 166
240, 167
241, 168
241, 169
241, 170
241, 171
241, 172
241, 173
241, 174
241, 175
241, 176
242, 177
242, 178
242, 179
242, 180
241, 181
240, 181
239, 181
238, 180
237, 180
236, 181
235, 181
234, 182
233, 182
232, 183
231, 183
230, 184
229, 184
228, 185
227, 186
226, 186
225, 186
224, 187
223, 187
222, 187
221, 188
220, 189
219, 190
218, 191
218, 192
218, 193
217, 194
217, 195
217, 196
217, 197
216, 198
216, 199
216, 200
216, 201
215, 202
215, 203
215, 204
215, 205
214, 206
214, 207
214, 208
214, 209
213, 210
213, 211
213, 212
213, 213
212, 214
212, 215
212, 216
212, 217
212, 218
212, 219
212, 220
212, 221
211, 222
211, 223
211, 224
211, 225
211, 226
211, 227
211, 228
211, 229
211, 230
211, 231
211, 232
211, 233
211, 234
210, 235
210, 236
211, 237
210, 238
210, 239
210, 238
211, 237
211, 236
211, 235
211, 234
211, 233
211, 232
211, 231
211, 230
211, 229
211, 228
211, 227
211, 226
211, 225
211, 224
211, 223
211, 222
212, 221
212, 220
212, 219
212, 218
212, 217
212, 216
212, 215
212, 214
213, 213
213, 212
213, 211
213, 210
214, 209
214, 208
214, 207
214, 206
215, 205
215, 204
215, 203
215, 202
216, 201
216, 200
216, 199
216, 198
217, 197
217, 196
217, 195
217, 194
218, 193
218, 192
219, 191
220, 190
221, 189
222, 188
223, 187
224, 187
225, 186
226, 186
227, 186
228, 185
229, 185
230, 184
231, 184
232, 183
233, 183
234, 182
235, 181
236, 181
237, 181
238, 180
239, 181
240, 181
241, 182
242, 183
243, 184
243, 185
244, 186
244, 187
244, 188
245, 189
245, 190
245, 191
245, 192
245, 193
246, 194
246, 195
246, 196
246, 197
246, 198
247, 199
247, 200
247, 201
247, 202
247, 203
248, 204
248, 205
248, 206
248, 207
248, 208
248, 209
249, 210
249, 211
249, 212
249, 213
249, 214
250, 215
250, 216
250, 217
250, 218
250, 219
250, 220
251, 221
251, 222
251, 223
251, 224
252, 225
252, 226
252, 227
252, 228
252, 229
252, 230
253, 231
253, 232
253, 233
252, 234
251, 235
250, 236
250, 237
249, 238
248, 238
248, 239
249, 238
250, 238
250, 237
251, 236
252, 235
252, 234
253, 233
253, 232
253, 231
252, 230
252, 229
252, 228
252, 227
252, 226
252, 225
251, 224
251, 223
251, 222
251, 221
250, 220
250, 219
250, 218
250, 217
250, 216
250, 215
249, 214
249, 213
249, 212
249, 211
249, 210
248, 209
248, 208
248, 207
248, 206
248, 205
248, 204
247, 203
247, 202
247, 201
247, 200
247, 199
246, 198
246, 197
246, 196
246, 195
246, 194
245, 193
245, 192
245, 191
245, 190
245, 189
244, 188
244, 187
244, 186
244, 185
243, 184
243, 183
242, 182
241, 181
242, 180
242, 179
242, 178
242, 177
241, 176
241, 175
241, 174
241, 173
241, 172
241, 171
241, 170
241, 169
241, 168
240, 167
240, 166
240, 165
240, 164
240, 163
239, 162
239, 161
239, 160
239, 159
238, 158
238, 157
238, 156
238, 155
238, 154
237, 153
237, 152
237, 151
237, 150
237, 149
236, 148
236, 147
236, 146
236, 145
236, 144
236, 143
236, 142
235, 141
235, 140
235, 139
235, 138
235, 137
234, 136
234, 135
234, 134
234, 133
234, 132
233, 131
233, 130
233, 129
233, 128
233, 127
233, 126
232, 125
232, 124
232, 123
232, 122
232, 121
231, 120
231, 119
231, 118
231, 117
230, 116
230, 115
230, 114
230, 113
230, 112
229, 111
229, 110
229, 109
229, 108
229, 107
228, 106
228, 105
228, 104
228, 103
228, 102
228, 101
228, 100
228, 99
228, 98
229, 97
229, 96
229, 95
229, 94
229, 93
229, 92
229, 91
229, 90
229, 89
229, 88
230, 87
229, 86
229, 85
229, 84
228, 83
227, 82
226, 82
225, 81
224, 81
223, 81
222, 81
221, 81
220, 81
219, 81
